COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)
naproxen		Middle	795	14.1	41.4	52.1	17.8	34.2	3.4	118.8	112.1	21	3	0	3	72	16.2	22.5	409	923	84	271	168	0	0	202	27	0.2	143	3.8	109	10.3	6	5.6	2.9	1.1	60	32	137	3
naproxen		High	446	9.6	27.7	62.2	21.5	34.5	5.9	100.6	115.6	18	1	0	2	72	16.2	22.7	534	754	43	87	88	0.04	0	161	16	0.2	140	4.3	107	9.5	7.4	4.4	1.7	0.6	58	25	118	3
naproxen		High	290	5.8	17.7	61	20.1	32.9	18.7	133.3	72.9	26	1	0	4	63	13.9	19.6	646	919	79	112	153	0.04	0	137	27	0.1	139	4.2	102	9.5	9	5	1.7	0.5	162	34	234	6
naproxen		High	406	8.6	26.3	64.8	21.1	32.6	18.5	163.9	70.4	33	1	0	4	57	15.2	23.1	486	765	74	99	149	0	0	209	14	0.2	135	3.5	93	9.5	6.6	5.3	2.2	0.7	50	25	211	3
naproxen		High	352	7.4	23	65.4	21.2	32.3	15.1	117.8	175.9	31	1	0	3	63	15.1	20.4	463	499	74	60	121	0.01	0	167	10	0.1	141	4.1	110	9.6	7	4.1	1.6	0.6	39	16	89	2
naproxen		High	361	7.8	24.5	67.8	21.7	32	18.3	128.4	167.9	35	1	0	3	59	15.2	20.1	494	673	78	61	131	0.02	0	170	10	0.2	141	4.7	110	9.8	8.2	4.7	2.1	0.8	48	20	78	3
naproxen		High	334	7.4	24.8	74.3	22	29.6	33.2	227.9	224.7	35	1	0	5	57	14.7	18.6	478	452	98	363	184	0	0	153	13	0.1	139	4.3	109	9.7	7.7	4	1.7	0.7	38	19	170	4
naproxen		High	433	8.9	29.7	68.5	20.5	30	28.5	319.1	303.3	34	3	0	5	57	16.3	18.3	452	397	100	213	174	0	0	150	16	0.2	142	4.4	108	10.3	7.9	4.5	2.1	0.9	46	22	376	2
naproxen		High	379	7.9	25.7	67.8	21	30.9	25.6	229.5	258.9	34	2	0	5	58	16.1	20.1	600	619	78	187	159	0.01	0	157	17	0.2	140	4.5	105	10.7	8.8	5.2	2.3	0.8	49	24	105	3
naproxen		High	353	7.4	24.3	69.1	20.9	30.2	25.3	286.3	242.6	38	3	0	5	53	16.3	21.7	534	556	71	164	148	0.01	0	156	13	0.1	140	4.6	110	10	7.4	4.6	2	0.8	50	26	227	2
naproxen		High	233	4	15.9	68.1	17.1	25.1	42.9	378.4	393.7	53	1	0	9	31	16	13.9	409	816	90	397	203	0	0	139	19	0.1	140	5.4	107	9.7	6.1	3.9	1.4	0.6	31	19	266	8
naproxen		High	313	5.9	21.6	68.9	18.7	27.1	37.9	358.4	216.6	48	2	0	4	44	16.2	17.2	511	643	93	225	195	0.02	0	129	20	0.2	141	4.8	110	9.6	7.5	4.5	1.7	0.6	39	29	108	4
naproxen		High	310	4.9	18.8	60.8	15.7	25.8	40.6	335.5	302.8	40	1	0	3	55	16	17	470	435	77	256	147	0.01	0	146	16	0.2	141	4	107	9.9	7.3	4.2	1.7	0.7	39	18	95	3
naproxen		High	356	6.8	23.4	65.7	19	28.9	31.2	272.8	239.3	29	2	0	7	62	15.7	18	525	354	87	203	173	0	0	159	22	0.2	141	3.8	105	10.6	7.9	5	2.2	0.8	49	21	98	2
naproxen		control	648	13.6	40.7	62.8	21	33.4	8	99.2	89.9	15	1	0	2	82	15.3	22.2	291	1362	75	63	139	0	0	172	12	0.1	143	3.8	107	10.9	8.4	5.3	2.8	1.2	71	43	222	1
naproxen		control	589	13.3	38.7	65.7	22.5	34.3	8.4	114.5	82.1	8	1	0	2	88				2696	53	111	120	0	0	184	12	0.2	141	4.4	106	10.8	7.5	5.4	2.8	1.1	74	40	362	1
naproxen		control	589	13.5	39	66.2	22.8	34.5	8.3	107.8	68.9	16	1	0	2	81	15.4	21.9	287	1869	68	54	121	0.01	0	172	12	0.1	143	4.2	105	10.9	10.4	5.3	3.1	1.4	81	37	175	2
naproxen		control	577	12.9	38.3	66.4	22.4	33.7	7.9	92	117.3	19	1	0	4	74	16.2	21.6	303	1159	74	90	146	0.01	0	192	12	0.1	141	4.8	106	11	8.3	5.2	2.9	1.3	70	38	155	2
naproxen		control	578	13.1	38.7	66.9	22.7	33.9	9.7	110.7	84.1	29	1	0	3	68	15.7	24.4	291	1257	78	121	150	0.01	0	173	14	0.1	142	3.6	104	10.8	9	5.4	3	1.2	67	44	143	1
naproxen		control	581	13.7	39.8	68.5	23.5	34.3	8	136.6	126.7	17	0	0	2	80	15	23.1	312	1361	73	164	156	0.02	0	193	12	0.1	141	3.6	105	10.7	10.4	5.7	3.1	1.2	68	33	201	1
naproxen		control	604	13.7	40.1	66.4	22.7	34.2	7.4	94.9	113.5	18	1	0	3	78	16.2	20.5	310	1274	68	51	124	0.02	0	187	11	0.1	140	4.5	105	10.8	10	5.4	3	1.3	71	41	141	2
naproxen		control	600	12.7	36.8	61.4	21.2	34.5	7.4	127.6	86.6	16	1	0	3	79	15.3	22.4	354	1050	104	70	167	0	0	199	12	0.1	141	4.1	104	11.1	8.9	5.8	3	1.1	63	34	216	1
naproxen		control	661	13.9	39.6	59.9	21	35	6.6	114.2	127.7	13	1	0	3	83	15.5	22.8	294	1290	75	48	130	0.02	0.01	189	8	0.1	139	4.3	105	10.8	9.7	5.4	3	1.3	74	38	311	1
naproxen		control	581	13.3	38.3	65.8	22.9	34.7	7.6	118.3	82.5	21	0	0	2	75	15.5	21.4	304	1559	64	129	135	0.01	0.02	204	12	0.1	142	3.7	105	11	9.5	5.7	3.2	1.2	88	40	286	1
naproxen		control	648	14.4	41	63.2	22.2	35.1	5.4	115.1	48.1	9	0	0	1	89	15.8	25.2	279	937	80	45	138	0.02	0.01	183	12	0.2	142	3.6	106	10.6	8.3	5.9	3.4	1.4	66	31	190	1
naproxen		control	640	13.4	38.6	60.4	21	34.7	7.3	111.8	71.8	18	1	0	1	79	16.4	25.7	268	1455	75	32	122	0.02	0.01	187	10	0.2	141	3.8	105	11	9.5	5.7	3.3	1.4	65	32	113	1
naproxen		control	621	13.5	38.8	62.4	21.7	34.7	7.6	106.6	44.6	15	1	0	2	82	15.8	23.5	277	1666	59	35	111	0.02	0.01	171	10	0.1	140	4.2	105	10.6	10.1	5.4	3.1	1.4	79	39	159	1
naproxen		control	579	12.7	37	63.9	21.9	34.2	8.6	115.5	95	19	1	0	2	78	15.5	22.5	283	1150	85	60	147	0.04	0	173	9	0.1	141	4.3	105	10.6	9.5	5.2	3.1	1.4	67	41	131	1
naproxen		control	636	13.1	39.2	61.7	20.6	33.4	7.5	109.1	90.9	16	1	0	2	80	15.2	20.3	303	1089	79	27	130	0.01	0	166	8	0.1	141	4.4	107	10.3	9.9	5.2	2.8	1.2	78	45	146	1
naproxen		control	598	13.1	39.2	65.5	21.9	33.4	8.4	103.4	86.7	14	0	0	2	83	15.8	22.1	272	1417	89	110	158	0.01	0	202	16	0.2	142	3.3	106	10.8	9.7	5.3	2.8	1.2	76	49	264	1
naproxen		control	587	13	37.9	64.5	22.1	34.2	8	140.8	111.3	14	1	0	2	82	15.8	22.6	322	1280	89	99	167	0.01	0	196	16	0.1	140	4.3	105	11.3	7.4	5.5	3.2	1.4	69	38	158	2
naproxen		control	636	14.1	40.9	64.2	22.2	34.5	7	125.5	103.6	14	1	0	2	83	16.3	21.4	318	1460	70	81	135	0.02	0	204	15	0.2	142	4	107	10.7	6.6	5.4	3.1	1.4	77	46	232	1
naproxen		control	619	12.7	38.3	61.8	20.4	33.1	6.2	124.2	89	10	1	0	2	87	16	19.8	256	1934	74	69	134	0.02	0	189	15	0.3	141	4.3	106	10.5	7.2	4.9	2.8	1.3	86	47	211	1
naproxen		control	688	14	41.4	60.2	20.3	33.8	6.9	126.3	86.2	13	1	0	2	83	16	23	307	1363	64	78	129	0.02	0	204	15	0.1	143	3.4	104	11.2	9.1	5.7	3.3	1.4	70	41	188	2
naproxen		Low	587	12.7	37.6	64	21.7	33.9	7.6	107.3	63.8	13	1	0	2	83	15.6	20.2	282	1792	70	55	121	0.01	0	183	15	0.2	141	4.3	107	11	8.1	5.3	2.9	1.2	66	37	135	1
naproxen		Low	597	12.7	37.6	62.9	21.3	33.9	8.4	97.2	55.4	14	1	0	2	82	15.1	23.2	284	1342	78	41	132	0.02	0	188	12	0.2	142	3.8	106	10.6	9.2	5.3	2.8	1.2	72	38	140	1
naproxen		Low	608	13.4	38.8	63.8	22	34.5	9	115	69.9	17	1	0	1	80	15.3	19.6	356	1332	86	31	138	0	0	179	16	0.1	140	4.2	107	11.5	8.5	5.6	3.1	1.3	81	47	161	2
naproxen		Low	606	12.9	37.7	62.1	21.2	34.2	7	103.5	73.9	22	1	0	2	74	15.2	21	277	1621	79	46	129	0.01	0	175	17	0.1	140	4.5	106	10.8	8.5	5.4	3	1.2	80	52	148	2
naproxen		Low	561	12.5	36.7	65.4	22.4	34.2	9.1	125.1	97.4	25	0	0	3	71	15.2	23.5	275	1369	71	33	126	0.02	0	184	15	0.1	141	3.9	106	10.9	9.6	5.7	3.1	1.2	75	41	164	2
naproxen		Low	610	13.1	37.3	61.2	21.5	35.1	8.4	140.7	108.6	12	1	0	3	83	16	23.1	306	1209	71	67	115	0.02	0	186	13	0.2	139	4.7	105	10.4	9.5	5.3	2.8	1.1	74	40	166	2
naproxen		Low	621	13.1	38.6	62.2	21.2	34	7.6	122.4	89.9	18	0	0	2	79	15.6	22.4	293	1701	67	76	118	0.02	0	175	11	0.2	141	4.3	109	10.8	8.6	5.1	2.9	1.3	67	40	169	2
naproxen		Low	623	13	38.5	61.8	20.8	33.7	9.6	118.6	119.9	32	0	0	4	63	15.3	19.3	282	1116	88	57	140	0.04	0.02	180	13	0.1	139	4.3	106	11	9.5	5.1	2.8	1.3	77	55	168	2
naproxen		Low	630	13.5	39.7	63.1	21.5	34.1	7.7	103.4	86.7	30	0	0	4	65	15.7	25	303	1397	71	53	131	0.01	0	189	10	0.2	140	4.3	106	10.8	9.9	5.4	3	1.3	68	46	152	2
naproxen		Low	612	13.5	39.1	63.9	22.1	34.6	8.5	109.9	132.5	36	1	0	4	59	15.2	22.5	288	1349	73	58	122	0.02	0	179	10	0.1	138	4.5	105	10.8	9.3	5	2.7	1.2	74	46	184	2
naproxen		Low	600	12.9	37.7	62.8	21.4	34.1	7.3	134.6	100.6	36	0	0	3	59	14.6	22.5	284	1329	69	59	124	0.02	0	163	10	0.1	141	4.2	107	10.6	9.4	5.2	3	1.3	68	42	155	1
naproxen		Low	621	13.2	38.4	61.9	21.3	34.5	7.6	105.2	69.2	33	0	0	3	64	15.1	23.1	294	1234	76	38	117	0.01	0.01	171	8	0.1	140	3.9	106	10.1	9.8	5.2	3	1.3	62	38	146	1
naproxen		Low	615	13.1	38.7	62.9	21.3	33.8	8.7	110	75.9	28	0	0	3	68	14.5	23.5	273	1470	73	47	120	0.03	0.01	179	9	0.1	140	4.2	106	10.9	9.3	5.3	2.9	1.3	70	47	145	1
naproxen		Low	608	13.5	39.6	65.1	22.2	34.1	8.3	138.1	66.7	15	1	0	4	79	14.5	23.8	306	1262	95	134	165	0.01	0.01	182	12	0.2	140	4.5	106	10.9	9.4	5.5	3.1	1.3	67	40	169	1
naproxen		Low	629	13.8	39.8	63.3	21.9	34.6	7.8	111.3	83.4	20	1	0	4	73	15.2	22.7	304	1660	55	58	113	0.02	0	182	10	0.1	141	4.3	108	10.6	9.7	5.6	3.2	1.4	66	41	160	1
naproxen		Low	585	13.1	38.6	66.1	22.4	33.9	8	146	139.5	17	1	0	2	79	15.7	23.7	342	1339	75	109	141	0.01	0	168	19	0.2	140	4.2	104	11.4	8.1	5.5	3.1	1.3	72	45	136	2
naproxen		Low	642	14.1	40.6	63.3	21.9	34.6	7.5	111.1	97.2	17	1	0	2	80	15.8	22.8	298	1221	75	89	138	0	0	188	17	0.2	141	3.8	106	10.6	7.7	5.3	2.9	1.2	71	37	133	2
naproxen		Low	637	13.4	39.2	61.6	21	34	7.8	114.4	90.6	19	1	0	4	76	15.5	23.5	332	1434	75	145	155	0.01	0	180	17	0.2	142	4.1	105	10.9	7.5	5.5	3.2	1.3	69	46	141	2
naproxen		Low	614	13.2	38.8	63.2	21.5	34	7.3	95.9	70.9	22	1	0	3	73	15.7	21.7	314	1672	67	123	135	0	0	183	15	0.1	142	4.1	109	10.8	7.2	5.1	2.8	1.3	72	43	149	1
naproxen		Low	617	13.6	39.4	63.9	22	34.4	8.6	116.3	95.6	21	1	0	2	75	16.2	21.6	356	1857	75	44	122	0.01	0	183	16	0.2	142	4	106	11.1	7.2	5.3	3.1	1.3	79	46	153	2
naproxen		Middle	615	13.4	39.4	64.1	21.7	33.9	8.9	115.2	79.8	16	1	0	2	80	15.2	19.4	312	1981	72	119	141	0	0	174	15	0.1	140	4.7	105	11.2	8.4	5.4	3	1.2	67	46	147	1
naproxen		Middle	614	13.3	38.8	63.2	21.7	34.4	8.2	121.8	76.1	21	1	0	2	74	15.5	19.4	297	1822	74	33	125	0	0	177	12	0.1	140	4.2	107	10.8	9.3	5.2	3	1.3	93	57	157	1
naproxen		Middle	632	13.2	39.4	62.4	20.9	33.5	7.9	104.5	67	22	1	0	3	73	14.9	22.9	294	1482	95	61	155	0.01	0	155	12	0.1	141	4.2	105	11	9.5	5.3	3	1.3	73	49	143	1
naproxen		Middle	638	13.6	39.5	61.9	21.3	34.3	7.3	114.6	146.6	15	1	0	2	81	15.7	23.4	303	1584	71	67	136	0.02	0.01	187	13	0.1	140	4.1	107	10.8	9.1	5.6	3.2	1.3	78	50	174	1
naproxen		Middle	575	13.2	38.2	66.4	23	34.7	8.8	130.1	94.3	17	0	0	1	80	15.1	23.9	278	1447	83	61	145	0	0	175	12	0.1	142	4	106	11	9.6	5.5	3.1	1.3	84	38	245	1
naproxen		Middle	649	13.6	39.3	60.5	20.9	34.6	6.3	134.3	91.7	33	1	0	3	62	15.4	22.3	297	1487	65	32	115	0.02	0	175	15	0.2	140	4.3	107	10.8	9.4	5.3	3	1.3	79	49	239	2
naproxen		Middle	638	13.2	38.8	60.8	20.6	33.9	7.3	114.3	83.6	18	0	0	3	77	16	23	295	1477	65	42	107	0.01	0.01	181	13	0.2	138	4.6	106	10.9	9.4	5.2	3	1.3	78	35	287	1
naproxen		Middle	631	13.5	38.8	61.5	21.4	34.8	7.7	102.1	98.2	20	0	0	4	75	15.5	23.3	275	1310	64	71	119	0.01	0	166	14	0.1	139	4.2	107	10.7	9.4	5	2.9	1.3	65	37	151	1
naproxen		Middle	627	14	41.7	66.5	22.3	33.6	8.5	106.6	112.3	38	1	0	4	56	15.5	23.8	332	1468	70	43	117	0.02	0.01	185	17	0.2	139	4.4	105	10.6	9.3	5.4	2.8	1.1	77	50	217	1
naproxen		Middle	616	13.5	39.7	64.5	21.9	34	7.4	90.9	98.5	30	0	0	4	64	15.1	22.3	252	1653	61	51	119	0.02	0	168	13	0.2	140	4.6	108	10.7	8.4	5	2.9	1.4	86	47	166	1
naproxen		Middle	655	13.9	40.3	61.5	21.2	34.5	8.1	116.3	104.1	42	0	0	3	54	14.5	26.5	315	1301	72	58	136	0.02	0	169	14	0.1	139	4.9	105	10.2	9.8	4.7	2.6	1.2	52	37	128	1
naproxen		Middle	629	13.8	39.4	62.7	21.9	34.9	6.4	109.5	85.5	33	1	0	2	64	14.7	21.5	298	1576	73	62	125	0.02	0.02	169	16	0.1	139	4.3	108	10.5	9.3	5.2	2.9	1.3	72	39	197	2
naproxen		Middle	643	13.2	38.9	60.5	20.6	34	6.6	117.4	80	34	1	0	3	61	14.9	22.5	303	1383	79	31	131	0.03	0	180	12	0.2	140	4.4	107	10.3	8.7	5.2	2.8	1.2	84	55	211	1
naproxen		Middle	577	12.1	36.1	62.6	20.9	33.3	8.7	111.8	107.8	53	0	0	5	40	14.7	20.1	274	1040	80	18	119	0.02	0.01	169	11	0.1	139	4.5	110	10.6	9	4.8	2.6	1.2	58	40	100	1
naproxen		Middle	615	13.3	38.9	63.2	21.6	34.3	8	104.5	86.6	52	0	0	2	45	14.4	23.3	271	867	76	81	145	0.01	0.01	178	17	0.1	139	5.1	108	10	9.3	4.6	2.6	1.3	53	27	167	1
naproxen		Middle	615	13.5	38.5	62.5	22	35.2	7.4	108.4	97.7	18	1	0	2	78	15.6	22.7	344	1556	92	122	165	0.01	0	196	16	0.1	141	4.4	104	11.2	7.8	5.7	3.1	1.2	73	40	307	2
naproxen		Middle	578	13.2	38.5	66.5	22.7	34.2	7.6	103.8	138.2	42	1	0	3	53	15.8	17.9	459	1212	67	53	120	0.01	0	180	15	0.2	142	4.6	106	10.7	8.6	4.9	2.7	1.2	79	39	251	1
naproxen		Middle	564	12.6	36.4	64.6	22.3	34.6	8	68.6	79	26	1	0	2	71	14		263	1368	71	80	133	0	0	180	17	0.2	137	4.3	103	10.9	8.6	5.6	3.1	1.2	79	47	576	0
naproxen		Middle	554	11.2	34.4	62.1	20.3	32.6	8.9	92	154.8	48	0	0	3	48	14.1	21.2	398	980	73	110	120	0.01	0	185	12	0.2	140	4.5	108	9.7	8.3	3.8	2	1.1	66	35	180	1
naproxen		Middle	357	7	21.4	59.9	19.7	33	10.6	65.4	73.3	21	1	0	2	75	14.9	23.4	439	728	68	95	112	0	0	179	13	0.2	139	4.4	108	9.6	9	3.8	1.7	0.9	61	30	86	1
naproxen		High	607	13.7	40.6	66.8	22.6	33.8	8.4	115.7	76.4	14	1	0	2	83	15.1	20.5	324	1470	93	56	137	0.01	0	183	12	0.2	140	4.2	108	10.6	10.2	5.5	3	1.2	69	44	145	2
naproxen		High	638	13.2	39.1	61.3	20.6	33.7	8.9	125.4	55	12	1	0	1	85	15.4	22.4	287	1438	79	68	124	0.01	0	172	11	0.1	140	3.9	106	11	10.2	5.3	3	1.3	74	49	164	1
naproxen		High	635	14.2	40.4	63.6	22.4	35.2	6.7	148.7	41.7	13	1	0	0	86	15.1	20.1	295	1898	62	53	114	0	0.01	190	16	0.2	141	4	106	10.7	8.7	5.7	3.5	1.5	82	41	410	1
naproxen		High	607	13.1	38.7	63.7	21.5	33.8	8.9	105.9	71.2	20	1	0	2	77	14.9	21.7	324	1523	79	44	122	0.01	0	167	11	0.2	141	4.3	108	10.8	10.1	5.3	3.2	1.5	83	54	140	2
naproxen		High	615	13.5	39.4	64.1	21.9	34.3	8.1	139.6	91.5	23	1	0	5	70	14.9	20.4	314	2500	80	108	142	0	0	172	12	0.2	139	4.3	107	11.1	10.3	5.5	3	1.2	79	50	241	1
naproxen		High	614	13.5	39	63.4	21.9	34.6	6.9	101.1	106.3	34	0	0	4	60	14.7	22.9	294	1001	73	31	121	0	0	162	18	0.2	140	4.8	107	10.7	11.1	4.9	2.7	1.2	66	41	142	1
naproxen		High	606	13.5	40	66.1	22.4	33.8	8.2	125.9	119.1	35	0	0	5	58	15.2	23.4	279	1029	72	48	126	0	0	175	17	0.1	140	4.4	108	10.4	9.3	5	2.9	1.4	60	47	192	1
naproxen		High	649	14.1	40.9	63.1	21.7	34.4	6.9	101.8	109.4	23	0	0	2	72	15.1	21.1	295	1189	61	55	107	0	0	181	12	0.2	141	4.6	109	10.9	9.1	5.3	3	1.3	68	33	184	1
naproxen		High	610	13.7	39.8	65.3	22.4	34.3	9.2	115.4	81.4	33	0	0	3	62	15.1	21.7	291	1454	65	36	101	0	0	177	13	0.2	140	3.9	106	10.8	10.1	5.3	2.9	1.2	72	43	187	1
naproxen		High	597	13.7	39.2	65.8	23	34.9	8.4	112	100.6	31	0	0	4	64	14.7	22.5	298	996	69	24	116	0	0	169	11	0.2	138	4.5	107	10.5	11.1	4.9	2.7	1.2	63	34	166	2
naproxen		High	624	14.1	42.2	67.6	22.5	33.3	8.2	100.9	67.1	23	1	0	2	73	14.7	23.5	322	1275	69	48	128	0.02	0	169	10	0.1	141	3.6	109	10.2	9.4	5.3	3	1.3	64	35	139	1
naproxen		High	581	12.4	36.4	62.7	21.3	34	7.5	120.3	103.3	53	0	0	2	44	14.7	21.1	244	1366	65	23	113	0.02	0	160	21	0.2	138	4.7	107	10.2	10.2	4.7	2.6	1.2	72	37	123	2
naproxen		High	613	13.2	38.5	62.7	21.5	34.3	6.9	101.6	88.7	55	0	0	3	41	14.6	23.2	252	1384	73	17	118	0.02	0	170	11	0.2	139	4.3	107	10.1	9.6	4.9	2.6	1.2	68	42	127	1
naproxen		High	621	13.4	39.8	64.1	21.6	33.7	8.7	100.6	79.7	31	1	0	4	64	14.5	23.2	298	1010	83	28	137	0.01	0	174	12	0.1	140	4.1	108	10.4	10.5	5.2	2.9	1.2	63	31	117	2
naproxen		High	629	13.6	39.9	63.4	21.6	34.1	8.3	111.9	88.3	39	1	0	4	56	14.7	22.8	290	1501	61	27	116	0.02	0	193	15	0.2	138	4.1	106	10.1	9.6	5.1	2.9	1.2	64	35	159	1
naproxen		High	384	8.2	24.1	62.9	21.4	34	11.3	64.6	102.1	40	0	0	1	59	14.1	21	446	582	69	63	107	0.01	0	161	13	0.2	140	3.7	109	8.9	7.7	3.8	1.9	1	63	30	132	1
naproxen		High	494	10.7	31.9	64.6	21.6	33.4	7.5	61.1	115	39	0	0	1	59	15.1	21.2	463	586	77	143	136	0	0	160	11	0.1	138	4.2	103	9.4	8.3	3.6	1.8	1	53	33	130	1
naproxen		High	339	7.3	21.8	64.3	21.6	33.7	10	56.5	95.8	39	0	0	1	57	15.2	20.8	371	635	63	98	121	0.01	0.01	156	13	0.1	140	4.5	108	9.2	9.9	3.2	1.6	1	51	33	87	1
naproxen		High	499	10.9	32.2	64.5	21.8	33.9	8.2	82.3	158.1	48	0	0	1	50	15.3	19.3	385	769	88	53	129	0	0	174	9	0.1	141	3.8	109	9.8	8.8	4	2.3	1.3	67	35	212	1
naproxen		High	357	7.5	22.1	61.7	21	33.9	10.7	57.3	112	33	0	0	2	63	14.8	21.5	430	637	69	96	101	0.01	0	169	15	0.2	139	4.3	110	9.1	8.4	3.4	1.8	1.1	55	27	103	1
naproxen		control	614	13.3	38.6	62.8	21.6	34.4	5.5	113.7	90.8	13	1	0	1	84	15.1	22.2	294	1532	89	108	168	0.01	0	192	19	0.2	141	4.8	105	11	8.1	5.7	3.2	1.3	61	34	204	1
naproxen		control	624	13.3	39.2	62.8	21.4	34	6.1	148.2	152.1	12	1	0	1	85	15.3	21.9	297	1541	86	99	147	0.01	0	186	17	0.1	141	4.5	108	10.5	7.4	5.6	3.2	1.4	71	40	236	2
naproxen		control	636	13.8	39.6	62.1	21.6	34.8	6.7	115.7	110.4	7	1	0	2	89	15.2	21.8	294	1303	67	88	131	0	0	193	14	0.2	143	4.2	106	10.5	7.8	5.5	3.1	1.3	73	44	188	2
naproxen		control	603	12.5	37.8	62.7	20.8	33.2	7.6	119.9	108.3	9	1	0	2	86	15.3	20.1	329	1274	94	91	158	0.02	0	220	18	0.2	140	4.3	104	11.3	8.3	5.6	3.1	1.3	67	36	193	2
naproxen		control	671	14.6	42.9	63.9	21.8	34.1	6.3	109.7	90.6	13	1	0	3	82	15.9	22	322	1715	77	73	136	0	0	199	17	0.2	141	4.2	106	10.5	8.4	5.7	3	1.1	85	48	224	1
naproxen		control	658	13.5	39.1	59.5	20.5	34.5	4.8	139.4	83.9	10	0	0	2	87	16.1	19.5	312	1724	79	98	150	0	0	205	19	0.2	140	4.2	105	10.7	7.7	5.6	2.9	1.1	72	38	214	3
naproxen		control	611	13.2	38.5	63	21.6	34.4	6.8	118.3	128.6	15	1	0	3	80	16.3	20.2	373	1616	73	109	149	0	0	194	19	0.1	141	4	107	11	7.3	5.8	3.2	1.3	67	45	166	3
naproxen		control	660	13.8	39.8	60.3	21	34.8	4.9	122.2	106.5	23	1	0	4	72	17	18.5	334	1653	59	121	131	0	0	193	19	0.2	140	4.3	108	10.7	6.5	5.8	3.2	1.2	77	41	211	2
naproxen		control	661	13.8	39.2	59.3	20.9	35.2	4.8	109.6	113.9	24	1	0	3	72	16	19.6	312	1536	64	111	145	0.01	0	210	20	0.1	140	4.5	109	10.9	6.9	5.3	3	1.3	71	32	198	2
naproxen		control	634	14.3	41	64.7	22.5	34.8	6.1	117.3	108.6	18	1	0	2	79	16.3	19.8	342	1413	92	124	173	0.01	0	201	19	0.1	140	4.2	106	11.2	6.6	5.9	3.4	1.3	72	43	175	2
naproxen		control	652	14.2	40.8	62.5	21.8	34.9	4.9	116	83.2	12	1	0	3	83	16.2	23.8	354	1242	65	225	156	0.01	0	208	16	0.2	141	4.2	105	10.7	7.6	5.7	3.1	1.2	57	31	166	4
naproxen		control	681	14.8	43.4	63.8	21.7	34.1	4.2	114.4	154	18	1	0	2	78	16.5	23.3	277	1386	69	82	136	0	0	192	18	0.2	143	3.9	107	10.6	7.4	5.4	2.8	1.1	66	39	164	3
naproxen		control	652	13.6	39.1	59.9	20.8	34.7	5.1	115.4	66.2	12	1	0	2	85	16.3	21.3	380	1157	74	99	140	0	0	187	15	0.2	140	4.1	105	10.6	7.2	5.6	3.1	1.2	73	40	187	3
naproxen		control	688	14.4	41.6	60.4	20.9	34.6	4.7	105.8	95.2	17	1	0	3	78	15.9	21.9	325	1210	66	111	134	0	0	202	19	0.2	140	3.8	106	10.9	6.9	5.7	3	1.1	78	45	312	3
naproxen		control	707	14.7	42.4	59.9	20.8	34.7	3.2	113.9	82.1	11	1	0	1	86	16.6	18.8	301	1596	54	93	117	0	0	189	20	0.2	141	3.7	106	10.9	6.7	5.8	3.3	1.3	68	30	190	2
naproxen		control	763	14.6	42.9	56.2	19.1	34	2.5	101.4	124.2	12	1	0	2	84	16.9	22.3	346	723	65	183	144	0.01	0	201	17	0.2	141	4.2	104	10.4	6.5	6.1	3.2	1.1	53	33	110	3
naproxen		control	799	15.4	44.8	56.1	19.2	34.3	2.6	101.8	123.1	11	1	0	2	86	16.7	20.7	367	1193	65	221	158	0	0	235	22	0.2	141	4.3	104	10.6	6.4	6.1	3.2	1.1	67	38	149	3
naproxen		control	802	14.6	43.1	53.7	18.2	33.9	3.2	124.6	110.2	15	1	0	2	82	16.9	27.5	342	1546	69	97	131	0.03	0	245	18	0.2	142	3.6	105	10.3	6.9	5.9	3.1	1.2	64	38	174	3
naproxen		control	724	14.7	42.6	58.9	20.3	34.5	2.7	97.2	91.4	10	1	0	2	86	17.2	25.9	298	1038	64	173	145	0	0	179	22	0.2	141	4.4	105	10.2	6.5	5.8	3.1	1.2	66	36	182	3
naproxen		control	843	15.4	46.1	54.7	18.3	33.4	2.7	106.6	102.3	9	1	0	2	86	15.7	23.4	320	1257	81	107	158	0.02	0	258	20	0.1	143	4.3	104	10.5	6.7	6.1	3.2	1.1	63	49	158	2
naproxen		Low	638	13.5	39.3	61.6	21.2	34.4	5.9	122.2	105.1	11	1	0	1	87	16	22.4	309	1728	70	119	152	0	0	193	17	0.2	142	4.9	107	10.8	7	5.7	3	1.1	79	47	164	2
naproxen		Low	643	13.7	39.4	61.2	21.3	34.8	6.5	112.2	113.4	21	1	0	3	75	15.9	24.1	340	1706	71	134	154	0.01	0	196	19	0.2	140	4.4	104	11	8.4	5.8	3.2	1.3	71	49	182	2
